cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
23.469,77.68540000000003,90.318,77.2382,12.0,33.9676,69.488,54.5007,1.0,True,False,True,True
24.558100000000003,64.3825,97.3973,57.5857,68.0,76.6919,79.5727,97.5685,1.0,False,False,True,True
25.142,53.228,59.318,97.9306,64.0,95.2322,87.4615,7.5412,0.0,False,True,False,False
29.9395,100.0,96.895,31.5375,31.0,5.6827,1.0463,13.3079,1.0,False,True,True,True
54.888,72.0251,59.318,95.1977,30.0,64.5506,53.1348,31.9756,0.0,False,False,False,False
10.614200000000002,100.0,100.0,39.8636,100.0,25.3258,78.3569,45.7262,1.0,True,True,True,True
30.3192,71.4543,77.1134,58.3106,83.0,84.2567,34.2959,80.941,1.0,True,True,True,True
45.547,93.76699999999995,90.6405,38.1485,31.0,3.6729,66.3874,15.9711,1.0,True,False,True,True
0.0,51.16290000000001,65.27499999999998,28.1943,28.0,69.132,51.124,71.9696,1.0,True,False,True,True
42.468,84.66950000000004,92.351,59.4029,34.0,68.7166,79.4051,52.8759,1.0,True,False,True,True
12.9218,72.078,99.9429,25.5776,80.0,84.8539,31.8899,74.7211,0.0,False,True,False,False
29.291999999999994,99.85,84.08349999999999,84.927,52.0,5.5388,84.7654,63.1418,1.0,True,True,True,True
24.424,84.9625,96.085,78.3407,69.0,29.4749,50.9291,24.9435,1.0,True,False,True,True
17.07,80.929,91.6985,84.5369,38.0,65.241,27.6854,2.1846,0.0,False,False,False,False
40.752,84.9625,90.571,36.7494,52.0,69.1701,1.4493,9.4642,1.0,False,False,True,False
46.134,72.078,89.5722,66.7752,5.0,99.2045,83.1858,58.5356,0.0,False,False,False,False
25.665000000000006,90.62699999999998,96.2085,83.5925,93.0,48.5624,45.6136,59.732,0.0,True,True,False,True
25.07,71.7974,81.085,37.4626,99.0,47.524,93.6614,23.142,1.0,True,False,True,False
25.07,52.8549,81.085,28.56,59.0,63.4862,56.1855,30.095,0.0,False,False,False,False
25.07,52.306,94.0251,44.306,80.0,80.3861,22.0393,49.9601,0.0,False,False,False,False
11.5545,96.42399999999996,100.0,89.7639,90.0,70.9608,11.2571,1.0551,1.0,True,False,False,False
29.044,84.05550000000002,98.1003,70.1467,85.0,63.797,56.6518,41.608,1.0,True,True,True,True
18.9115,79.0265,90.318,58.6848,31.0,50.4297,57.1459,49.0413,1.0,True,True,True,True
35.1793,86.1219,94.219,33.9906,13.0,89.3303,21.22,98.3749,1.0,False,False,True,False
10.825699999999998,62.42,100.0,6.5077,77.0,38.9179,81.9749,47.4881,1.0,True,False,False,False
25.07,52.306,81.085,85.5861,52.0,16.3857,60.7145,85.6643,0.0,True,False,True,True
