cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
2.037979797979798,52.51848181818183,88.88328888888888,77.2382,12.0,33.9676,69.488,54.5007,1.0,True,True,True,True
2.037979797979798,52.51848181818183,95.95278686868689,57.5857,68.0,76.6919,79.5727,97.5685,1.0,False,False,True,True
13.133568686868689,71.69086363636364,95.97264343434342,97.9306,64.0,95.2322,87.4615,7.5412,0.0,False,False,False,False
19.07,99.9449,81.085,31.5375,31.0,5.6827,1.0463,13.3079,1.0,False,False,True,True
2.037979797979798,65.63642727272727,89.89321717171717,95.1977,30.0,64.5506,53.1348,31.9756,0.0,False,True,False,False
2.037979797979798,99.9449,93.9329303030303,39.8636,100.0,25.3258,78.3569,45.7262,1.0,True,True,True,True
2.037979797979798,52.51848181818183,95.95278686868689,58.3106,83.0,84.2567,34.2959,80.941,1.0,True,False,True,True
13.133568686868689,52.51848181818183,88.88328888888888,38.1485,31.0,3.6729,66.3874,15.9711,1.0,True,True,True,True
2.037979797979798,52.51848181818183,89.89321717171717,28.1943,28.0,69.132,51.124,71.9696,1.0,True,False,True,True
2.037979797979798,52.51848181818183,95.95278686868689,59.4029,34.0,68.7166,79.4051,52.8759,1.0,True,False,True,True
13.133568686868689,98.93582727272728,93.9329303030303,25.5776,80.0,84.8539,31.8899,74.7211,0.0,False,False,False,False
2.037979797979798,52.51848181818183,89.89321717171717,84.927,52.0,5.5388,84.7654,63.1418,1.0,True,True,True,True
2.037979797979798,44.4459,94.9428585858586,78.3407,69.0,29.4749,50.9291,24.9435,1.0,True,True,True,True
2.037979797979798,52.51848181818183,97.97264343434342,84.5369,38.0,65.241,27.6854,2.1846,0.0,True,False,False,False
35.022,99.9449,81.085,36.7494,52.0,69.1701,1.4493,9.4642,1.0,False,False,True,True
0.0206,52.51848181818183,95.95278686868689,66.7752,5.0,99.2045,83.1858,58.5356,0.0,False,False,False,False
2.037979797979798,44.4459,94.9428585858586,83.5925,93.0,48.5624,45.6136,59.732,0.0,True,True,False,True
13.133568686868689,65.63642727272727,97.97264343434342,37.4626,99.0,47.524,93.6614,23.142,1.0,True,False,False,True
13.133568686868689,71.93582727272728,93.9329303030303,28.56,59.0,63.4862,56.1855,30.095,0.0,True,True,False,False
2.037979797979798,98.93582727272728,93.9329303030303,44.306,80.0,80.3861,22.0393,49.9601,0.0,False,False,False,False
3.0466696969696967,65.63642727272727,97.97264343434342,89.7639,90.0,70.9608,11.2571,1.0551,1.0,True,False,False,False
2.037979797979798,52.51848181818183,93.95278686868689,70.1467,85.0,63.797,56.6518,41.608,1.0,True,False,True,True
2.037979797979798,52.51848181818183,89.89321717171717,58.6848,31.0,50.4297,57.1459,49.0413,1.0,True,False,True,True
2.037979797979798,86.1219,94.219,33.9906,13.0,89.3303,21.22,98.3749,1.0,False,False,True,True
13.133568686868689,98.93582727272728,93.9329303030303,6.5077,77.0,38.9179,81.9749,47.4881,1.0,True,False,False,False
2.037979797979798,44.4459,91.91307373737374,85.5861,52.0,16.3857,60.7145,85.6643,0.0,False,True,False,False
3.0466696969696967,52.51848181818183,95.95278686868689,75.8739,52.0,74.8953,27.3021,73.3261,1.0,True,True,True,True
1.0292898989898989,52.51848181818183,95.95278686868689,77.4615,6.0,67.573,14.8891,37.0886,1.0,True,False,True,False
3.0466696969696967,65.63642727272727,88.89321717171717,52.2324,58.0,31.4257,13.2083,42.4059,0.0,False,True,False,True
13.133568686868689,65.63642727272727,91.91307373737374,39.6217,12.0,55.6837,47.4527,95.3521,1.0,False,False,True,True
2.037979797979798,52.51848181818183,93.9428585858586,77.2044,96.0,7.7709,72.208,25.204,1.0,True,True,True,True
13.133568686868689,65.63642727272727,91.91307373737374,30.5952,20.0,78.9659,42.2524,83.5898,0.0,False,True,False,False
2.037979797979798,65.63642727272727,95.95278686868689,77.6815,86.0,87.5387,8.9209,38.453,1.0,True,True,True,True
25.07,65.63642727272727,81.085,39.7769,51.0,74.7216,87.2424,46.4231,0.0,False,True,False,False
13.133568686868689,52.51848181818183,97.97264343434342,60.3568,11.0,9.6603,96.6126,34.5984,0.0,False,True,False,False
0.0206,52.8438,67.9842,66.7026,0.0,41.4069,69.7861,62.3128,1.0,False,False,False,True
2.037979797979798,52.51848181818183,89.89321717171717,94.8253,28.0,55.9526,65.5769,12.3802,0.0,True,True,False,False
13.133568686868689,99.9449,93.9428585858586,15.9461,88.0,71.7186,66.0203,46.7784,1.0,True,False,True,True
25.9941,52.51848181818183,92.8227,57.8348,47.0,11.083,65.0179,84.6351,1.0,True,False,True,True
13.133568686868689,65.63642727272727,88.88328888888888,35.3238,58.0,78.1203,62.6816,37.1301,0.0,False,False,True,False
13.133568686868689,98.93582727272728,97.97264343434342,37.1402,72.0,25.6627,95.2606,56.5052,1.0,True,True,True,False
0.0206,53.228,57.979,27.313,2.0,27.7805,15.1354,86.0359,1.0,False,False,False,False
13.133568686868689,98.93582727272728,93.9329303030303,2.7414,72.0,42.7053,70.5783,14.647,1.0,True,False,False,False
25.07,72.078,97.97264343434342,98.439,59.0,71.3402,94.0335,45.8324,0.0,True,True,False,False
2.037979797979798,65.63642727272727,95.95278686868689,78.8839,97.0,76.4343,9.1384,38.4803,0.0,True,True,False,False
13.133568686868689,65.63642727272727,88.88328888888888,46.2663,36.0,65.9736,35.5896,7.1836,0.0,True,False,False,False
0.0206,65.63642727272727,97.97264343434342,34.6412,4.0,70.6203,95.8008,63.5819,1.0,False,False,False,False
0.0206,0.2526,81.085,9.5534,72.0,91.672,62.9485,58.9294,0.0,False,False,False,True
13.133568686868689,98.93582727272728,93.9329303030303,36.168,74.0,16.6808,63.8903,63.5874,0.0,True,False,False,True
2.037979797979798,65.63642727272727,95.95278686868689,63.1164,97.0,69.3664,76.1929,64.1148,0.0,True,False,False,True
13.133568686868689,99.9449,89.89321717171717,92.6804,50.0,57.4652,28.4199,7.2331,1.0,True,False,True,True
2.037979797979798,65.63642727272727,95.95278686868689,83.8754,36.0,71.0864,27.8821,39.0164,0.0,True,False,True,True
2.037979797979798,52.51848181818183,93.95278686868689,56.5531,97.0,64.5109,79.4883,13.0282,1.0,True,False,True,True
2.037979797979798,52.67271818181818,89.89321717171717,83.1199,31.0,28.6638,46.2464,16.6363,1.0,True,True,True,True
13.133568686868689,99.9449,93.9329303030303,22.3756,91.0,5.6634,10.873,38.6886,1.0,True,True,True,True
2.037979797979798,65.63642727272727,93.9329303030303,67.6385,86.0,60.9346,23.8036,48.4106,0.0,True,True,True,True
3.0466696969696967,52.51848181818183,88.88328888888888,50.7467,26.0,5.2282,18.0617,68.567,1.0,True,False,True,True
12.5184,52.306,97.97264343434342,40.7009,43.0,47.3551,95.854,61.8437,1.0,True,False,False,False
2.037979797979798,52.51848181818183,95.95278686868689,86.7463,72.0,92.0339,38.5915,31.8411,1.0,False,False,True,True
2.037979797979798,44.4459,94.9428585858586,54.728,47.0,42.5529,79.2129,76.1262,1.0,True,True,True,True
2.037979797979798,72.036,81.085,25.8356,100.0,93.9113,19.2238,75.297,0.0,False,False,False,False
0.0206,52.8663,81.085,77.8439,6.0,26.1727,6.0386,37.8218,1.0,False,False,False,True
2.037979797979798,52.51848181818183,89.89321717171717,66.1544,55.0,43.5213,17.7824,16.3185,1.0,True,False,True,True
13.133568686868689,44.4459,94.9428585858586,20.8542,83.0,18.897,23.0141,24.7087,0.0,True,False,False,False
2.037979797979798,98.93582727272728,93.9329303030303,46.459,95.0,23.9702,12.9001,19.2224,1.0,True,True,True,True
0.0206,52.51848181818183,88.88328888888888,12.527,0.0,32.8518,70.4815,32.0656,1.0,False,False,True,True
2.037979797979798,52.51848181818183,88.88328888888888,52.8295,24.0,33.3241,74.2064,79.3481,1.0,True,True,True,True
26.237847474747475,65.63642727272727,93.9329303030303,61.6947,89.0,64.7854,50.4512,88.6261,1.0,True,False,True,True
2.037979797979798,65.63642727272727,89.89321717171717,52.4212,50.0,71.9396,12.5511,59.3733,1.0,True,False,True,True
2.037979797979798,65.63642727272727,88.94285858585859,40.2683,33.0,70.8717,10.3751,55.1907,0.0,False,True,False,True
13.133568686868689,99.9449,93.9329303030303,28.2391,96.0,16.4163,45.8071,86.43,1.0,True,False,True,True
2.037979797979798,65.63642727272727,95.95278686868689,72.3816,77.0,67.6941,29.4728,19.5718,1.0,True,True,True,True
2.037979797979798,52.51848181818183,88.88328888888888,65.4298,13.0,3.7404,74.0188,20.3538,1.0,True,False,True,True
2.037979797979798,65.63642727272727,93.9329303030303,98.1809,95.0,37.6022,10.1805,49.3942,0.0,False,True,False,True
33.1889,52.8256,97.97264343434342,81.9857,90.0,3.7997,93.9753,87.4384,0.0,False,True,False,False
3.0466696969696967,52.51848181818183,89.89321717171717,84.3503,58.0,3.5142,16.031,38.7983,1.0,True,False,True,True
2.037979797979798,52.63642727272728,93.9329303030303,54.4204,95.0,41.7609,19.9091,74.3256,1.0,True,True,True,True
2.037979797979798,52.51848181818183,93.95278686868689,67.77,69.0,38.5795,45.4289,31.0444,1.0,True,False,True,True
2.037979797979798,52.51848181818183,93.9329303030303,63.7732,69.0,7.5099,60.2702,98.1279,1.0,False,False,True,True
2.037979797979798,52.51848181818183,93.9329303030303,59.2266,86.0,18.8114,92.2724,76.8143,1.0,True,True,True,True
40.952,76.772,97.97264343434342,82.8128,55.0,92.1185,95.5521,4.7225,1.0,True,False,False,False
2.037979797979798,65.63642727272727,95.95278686868689,81.6663,68.0,77.2486,88.8567,70.1534,0.0,True,True,False,False
2.037979797979798,98.93582727272728,93.9329303030303,21.2619,85.0,40.4522,19.2407,24.1679,0.0,True,True,False,False
2.037979797979798,52.5707,81.085,48.2622,33.0,8.6402,45.3577,53.8499,1.0,True,False,True,True
2.037979797979798,44.4459,94.9428585858586,27.6057,39.0,25.0469,17.7975,40.3975,0.0,False,True,False,False
13.133568686868689,99.9449,93.9428585858586,24.3773,79.0,70.8642,59.026,30.1306,1.0,True,False,True,True
3.0466696969696967,52.51848181818183,88.89321717171717,80.9309,25.0,25.1679,10.3959,47.2338,1.0,True,False,True,True
2.037979797979798,65.63642727272727,95.95278686868689,97.4549,36.0,90.5106,56.0702,39.6036,0.0,False,False,False,False
2.037979797979798,52.51848181818183,93.9329303030303,48.6554,74.0,47.6213,30.1401,64.4798,1.0,True,True,True,True
2.037979797979798,44.4459,94.9428585858586,57.4657,84.0,16.3275,30.3778,22.8191,0.0,True,False,False,True
2.037979797979798,76.73622727272728,89.89321717171717,97.1751,55.0,58.6463,61.4337,3.3326,1.0,True,False,False,False
2.037979797979798,52.51848181818183,91.91307373737374,39.6957,44.0,34.7616,45.4871,95.8937,1.0,True,False,True,True
2.037979797979798,44.4459,89.89321717171717,82.633,33.0,15.7477,45.139,36.3111,0.0,True,True,True,False
2.037979797979798,52.51848181818183,93.9329303030303,82.7426,87.0,48.5039,83.9959,51.181,1.0,True,False,True,True
13.133568686868689,98.93582727272728,93.9329303030303,3.6465,93.0,45.2392,24.5785,35.2081,0.0,False,False,False,False
13.133568686868689,80.93582727272728,97.97264343434342,27.5344,62.0,50.7794,56.8948,1.152,0.0,True,False,False,False
13.133568686868689,80.9449,97.97264343434342,66.4344,78.0,8.6783,69.5305,1.781,0.0,True,False,False,False
2.037979797979798,65.63642727272727,88.89321717171717,77.9785,22.0,61.7484,51.4269,50.3115,0.0,True,True,True,True
