cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
2.3182209644146123,52.42367204445468,99.9628741981526,77.2382,12.0,33.9676,69.488,54.5007,1.0,True,False,True,True
29.70173349041642,98.5120734340314,99.9484299348103,57.5857,68.0,76.6919,79.5727,97.5685,1.0,False,False,True,True
0.2537999489225568,0.0490841318932275,99.95388391594707,97.9306,64.0,95.2322,87.4615,7.5412,0.0,False,False,False,True
37.19891539287747,99.86020149307612,89.70744877725258,31.5375,31.0,5.6827,1.0463,13.3079,1.0,False,False,True,True
0.8212345185937338,65.64928424569334,91.34230896783068,95.1977,30.0,64.5506,53.1348,31.9756,0.0,True,True,False,False
11.091581408909724,99.91796018783204,99.8974420468052,39.8636,100.0,25.3258,78.3569,45.7262,1.0,True,False,True,True
23.82992541385939,52.44404049586799,97.12227795315724,58.3106,83.0,84.2567,34.2959,80.941,1.0,True,False,True,True
7.265934140332561,99.84926497903705,90.85065974874756,38.1485,31.0,3.6729,66.3874,15.9711,1.0,True,False,True,True
0.959685485294084,52.45239971944004,99.937540080813,28.1943,28.0,69.132,51.124,71.9696,1.0,True,False,True,True
16.724956169078318,52.60675557472612,99.93375150072612,59.4029,34.0,68.7166,79.4051,52.8759,1.0,True,False,True,False
2.524593537180039,99.03825888667728,98.74253707830472,25.5776,80.0,84.8539,31.8899,74.7211,0.0,False,False,False,False
0.5404998748733663,52.29996916522993,99.96481878995674,84.927,52.0,5.5388,84.7654,63.1418,1.0,True,True,True,True
0.5306385280295163,52.64503174534899,99.933852835112,78.3407,69.0,29.4749,50.9291,24.9435,1.0,True,True,True,True
9.792819699551028,98.5125042967866,98.8416406438422,84.5369,38.0,65.241,27.6854,2.1846,0.0,True,False,False,False
31.543043142193188,99.92438245012832,89.58367666659686,36.7494,52.0,69.1701,1.4493,9.4642,1.0,False,False,True,True
0.3499295454852936,0.0052655446492419,18.01139418937407,66.7752,5.0,99.2045,83.1858,58.5356,0.0,False,False,False,True
0.9699885598642096,65.96475014676756,96.72376442421422,83.5925,93.0,48.5624,45.6136,59.732,0.0,True,True,True,True
6.193835549282016,99.87828770650351,99.9312068681483,37.4626,99.0,47.524,93.6614,23.142,1.0,True,True,True,True
12.35431795833782,71.55728009055943,95.7889530150502,28.56,59.0,63.4862,56.1855,30.095,0.0,True,False,False,True
2.3656711307632894,65.43846888257387,99.13502043828832,44.306,80.0,80.3861,22.0393,49.9601,0.0,True,True,False,False
2.3611323574616203,98.51558028678993,99.9614508882311,89.7639,90.0,70.9608,11.2571,1.0551,1.0,True,False,False,False
0.8004782673886002,52.33741113456304,99.94718681887568,70.1467,85.0,63.797,56.6518,41.608,1.0,True,False,True,True
1.598031551771235,52.46731570204415,99.93999981324328,58.6848,31.0,50.4297,57.1459,49.0413,1.0,True,False,True,True
28.689064792243027,99.84214622524664,99.95613074527108,33.9906,13.0,89.3303,21.22,98.3749,1.0,False,False,True,False
8.966640026313291,99.91772910478387,99.93600157308748,6.5077,77.0,38.9179,81.9749,47.4881,1.0,True,False,False,False
1.4592518020215612,66.0451506755845,92.37216785822432,85.5861,52.0,16.3857,60.7145,85.6643,0.0,False,True,False,False
34.77214765196823,98.51870628007988,99.90036711217915,75.8739,52.0,74.8953,27.3021,73.3261,1.0,True,True,True,True
0.75004764841867,44.63689446676912,98.10012278968534,77.4615,6.0,67.573,14.8891,37.0886,1.0,True,False,False,True
1.741655208928281,65.489147811964,99.9580840062327,52.2324,58.0,31.4257,13.2083,42.4059,0.0,True,False,True,True
1.2436117610416453,99.86205567806655,99.95925633309,39.6217,12.0,55.6837,47.4527,95.3521,1.0,False,False,True,True
2.9426533302678664,52.38204012183612,99.94347988714816,77.2044,96.0,7.7709,72.208,25.204,1.0,True,True,True,True
5.008278882860724,65.80649417928595,92.22194042751502,30.5952,20.0,78.9659,42.2524,83.5898,0.0,False,True,False,False
30.850232646811246,98.510238640332,97.64886706387443,77.6815,86.0,87.5387,8.9209,38.453,1.0,True,False,True,True
8.33051676661976,66.45514373695761,99.20059475343226,39.7769,51.0,74.7216,87.2424,46.4231,0.0,False,True,False,False
9.47925548970101,66.0622905026077,99.95482091364345,60.3568,11.0,9.6603,96.6126,34.5984,0.0,True,False,False,False
0.7657371880810908,44.81433575220302,95.84478549018854,66.7026,0.0,41.4069,69.7861,62.3128,1.0,False,False,False,True
0.7853605027200454,66.16604911834843,99.9292316956399,94.8253,28.0,55.9526,65.5769,12.3802,0.0,True,False,False,False
12.418041989138963,99.88615645453814,99.95623477908956,15.9461,88.0,71.7186,66.0203,46.7784,1.0,True,False,True,True
26.2391996382396,52.28249931335449,99.94025039672852,57.8348,47.0,11.083,65.0179,84.6351,1.0,True,False,True,True
11.629839351155994,66.21871766148821,97.35328564133994,35.3238,58.0,78.1203,62.6816,37.1301,0.0,True,False,False,False
11.256384338287834,99.9234045100977,99.94939251108434,37.1402,72.0,25.6627,95.2606,56.5052,1.0,True,False,False,False
0.7222509789128263,44.45909127688292,99.95911642221058,27.313,2.0,27.7805,15.1354,86.0359,1.0,False,False,False,False
10.123471974492878,99.86517427350093,99.9575459028773,2.7414,72.0,42.7053,70.5783,14.647,1.0,True,False,False,False
10.823942809370989,66.41603209877388,99.23096237078413,98.439,59.0,71.3402,94.0335,45.8324,0.0,True,True,False,False
1.2619365803114488,65.45847790775105,96.23971887086608,78.8839,97.0,76.4343,9.1384,38.4803,0.0,False,True,False,True
2.152480527419798,95.23502862535447,89.89135842740832,46.2663,36.0,65.9736,35.5896,7.1836,0.0,True,False,False,False
0.3360897729095652,0.0405142204846518,99.9002172136404,34.6412,4.0,70.6203,95.8008,63.5819,1.0,False,False,False,False
99.97501956379584,0.0658469481998629,0.0073084942384986,9.5534,72.0,91.672,62.9485,58.9294,0.0,False,False,False,True
11.410952505659722,44.96649235737499,95.36869509217422,36.168,74.0,16.6808,63.8903,63.5874,0.0,True,False,False,True
0.6126713682293528,65.47066142619404,98.36456687270667,63.1164,97.0,69.3664,76.1929,64.1148,0.0,True,False,False,True
6.952152138391616,98.51548977173488,92.23006884412548,92.6804,50.0,57.4652,28.4199,7.2331,1.0,True,False,True,True
