cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
11.5596,16.7352,40.2711,79.091,82.0,69.7629,28.8559,98.7584,1.0,0.0,0.0,1.0,1.0
7.1394,63.1162,53.7188,1.4561,66.0,67.1112,15.8889,1.2635,1.0,1.0,0.0,0.0,0.0
54.9161,1.6231,65.8778,21.0436,66.0,95.6863,19.6283,71.1563,0.0,0.0,0.0,0.0,0.0
8.7259,32.6548,21.355,20.8884,58.0,5.1465,32.3762,91.6376,1.0,1.0,0.0,0.0,1.0
59.5483,34.7806,48.6573,26.9823,64.0,88.4623,23.2984,40.4772,1.0,1.0,0.0,1.0,0.0
33.6896,91.1553,18.9555,78.0683,51.0,19.4961,27.772,94.3799,1.0,1.0,0.0,1.0,1.0
91.6022,45.1474,65.855,56.0392,36.0,84.9083,21.6894,79.7016,0.0,0.0,0.0,0.0,0.0
21.075,30.6223,35.4356,1.5911,30.0,68.3217,20.2915,14.75,0.0,1.0,0.0,0.0,0.0
8.5292,89.1708,50.0895,80.5253,64.0,81.205,36.1167,40.1561,0.0,1.0,1.0,1.0,1.0
41.672,78.5584,59.4599,15.149,36.0,36.8354,98.6937,17.7151,0.0,1.0,0.0,0.0,0.0
19.7048,89.8653,83.0898,2.0193,31.0,37.2871,20.8591,64.8918,0.0,1.0,0.0,0.0,0.0
78.5502,93.8356,95.0548,30.9857,79.0,7.7522,12.8471,78.1357,0.0,0.0,1.0,0.0,0.0
35.6961,79.9489,43.2191,58.4583,9.0,5.9089,10.2869,65.5647,0.0,1.0,1.0,0.0,1.0
1.896,79.0219,61.3112,95.1634,52.0,91.0167,54.3421,5.6211,1.0,1.0,0.0,0.0,1.0
71.5261,74.2671,82.2163,31.6603,23.0,27.0619,99.8837,52.984,1.0,1.0,0.0,0.0,0.0
27.6334,51.7597,94.0617,30.6108,84.0,94.2928,75.2803,16.2898,1.0,0.0,0.0,0.0,1.0
13.5877,64.9419,55.7447,93.1522,24.0,31.2284,21.1499,78.7784,1.0,1.0,1.0,1.0,1.0
83.0517,44.5668,82.6089,85.4735,52.0,51.635,37.5037,18.3384,1.0,1.0,0.0,1.0,1.0
6.2251,60.2875,45.2503,75.9837,7.0,81.3262,89.4836,77.8549,1.0,1.0,1.0,0.0,1.0
59.0029,93.2697,37.1332,99.9314,46.0,87.1771,92.4956,66.3112,0.0,0.0,1.0,0.0,0.0
22.085,81.0054,69.346,40.2956,84.0,2.2736,94.7503,25.1809,0.0,1.0,1.0,0.0,0.0
32.3272,94.7846,29.0638,52.0881,17.0,75.6586,38.8792,98.6321,1.0,0.0,0.0,1.0,1.0
1.6864,24.7933,60.5827,69.9637,78.0,75.9445,85.3606,58.0561,0.0,1.0,1.0,0.0,0.0
27.6169,9.2266,14.6003,90.5608,54.0,71.2307,78.4788,7.9194,1.0,0.0,0.0,0.0,0.0
0.4791,48.8058,39.7387,57.184,32.0,19.8077,69.7015,92.1785,0.0,0.0,1.0,0.0,1.0
30.6052,65.2674,82.8456,87.284,47.0,55.1254,14.3999,57.2291,0.0,0.0,1.0,1.0,1.0
71.9996,99.8804,68.7445,55.082,17.0,16.9844,35.9386,42.2894,1.0,1.0,1.0,1.0,1.0
36.0123,51.6044,75.8391,44.3194,90.0,23.3452,35.3935,72.4125,0.0,1.0,1.0,1.0,0.0
82.8905,42.8331,97.8392,63.4259,15.0,45.1167,75.7811,44.3708,1.0,1.0,0.0,0.0,1.0
70.5875,49.5597,41.7611,89.0852,74.0,1.576,9.8534,4.5998,1.0,1.0,0.0,0.0,0.0
22.9276,12.3861,48.9393,65.364,39.0,44.9899,29.718,49.3579,1.0,1.0,1.0,0.0,1.0
38.6122,74.624,51.2182,91.0919,43.0,58.5785,86.1872,76.2742,0.0,1.0,1.0,0.0,0.0
78.0219,47.2847,41.3072,34.1255,71.0,82.4148,69.6582,45.6492,0.0,0.0,1.0,0.0,0.0
6.0315,68.6021,64.7844,86.2702,26.0,25.0392,87.8182,57.3263,0.0,1.0,1.0,1.0,0.0
5.6954,9.6094,93.2426,56.2486,85.0,51.2863,35.9777,14.3395,0.0,1.0,1.0,0.0,0.0
23.3126,88.0357,73.2714,51.2224,18.0,1.3917,67.8113,43.7903,0.0,1.0,1.0,0.0,1.0
71.4772,66.6203,58.3003,51.7771,11.0,74.2526,66.0631,42.1076,1.0,1.0,0.0,1.0,1.0
27.1099,82.1942,81.7123,94.7282,68.0,85.1671,60.1289,25.9852,0.0,1.0,1.0,0.0,0.0
32.5325,80.991,81.1486,76.8143,43.0,53.1502,83.7762,92.6091,0.0,0.0,1.0,1.0,1.0
22.9995,27.2166,17.7714,39.5491,33.0,62.1476,61.457,74.9462,0.0,0.0,1.0,0.0,0.0
38.7031,20.014,48.8628,59.1856,54.0,41.2867,2.9162,69.616,0.0,0.0,1.0,0.0,0.0
49.2749,32.4978,55.57,70.0194,81.0,38.5176,40.8788,38.2214,0.0,1.0,1.0,0.0,0.0
43.7426,87.4486,51.0871,18.4533,97.0,28.5861,30.0159,49.2483,1.0,1.0,0.0,1.0,0.0
72.0718,12.9142,2.8553,15.6654,34.0,15.7992,53.575,2.4535,0.0,0.0,0.0,0.0,0.0
48.8053,49.5074,61.5833,67.5549,5.0,9.289,3.2268,30.9798,1.0,0.0,0.0,0.0,1.0
99.7416,73.1862,77.3028,89.9058,60.0,27.1731,79.178,89.2196,1.0,0.0,0.0,0.0,0.0
47.2248,51.3153,55.5489,27.8829,49.0,50.3106,94.8317,78.9867,1.0,1.0,1.0,1.0,0.0
56.2972,34.3159,52.9478,23.4032,66.0,66.2201,76.4959,48.3296,1.0,1.0,0.0,1.0,0.0
49.9496,49.2033,66.8329,96.3723,22.0,11.6405,17.6829,49.2686,0.0,1.0,1.0,0.0,0.0
23.8008,26.1795,35.5673,74.1162,67.0,45.5494,79.4206,54.1585,0.0,0.0,1.0,0.0,0.0
