,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
0,"[59.93806492 22.33858258 99.09281403 85.0655     72.         53.4115
 47.4573     65.0505      1.        ]","[65.3964     35.97263636 99.6556     85.0655     72.         53.4115
 47.4573     65.0505      1.        ]","[  0.9895 100.     100.      85.0655  72.      53.4115  47.4573  65.0505
   1.    ]",[37.516  59.604  99.263  85.0655 72.     53.4115 47.4573 65.0505  1.    ],[0.90500792 0.80294365 0.8        0.91185408],[0.94690539 0.82037319 0.8        0.91541654],[[0.95409637 0.81230394 0.86       0.94223147]],[0.95643547 0.89044927 0.97       0.93916602],153.44116830867824,144.70266363636364,15.924000000000035,93.58350000000002,-8.738504672314605,-128.7786636363636,-137.5171683086782,-77.65949999999998,-0.05695019640840663,-0.8899536497820324,-0.896220811040974,-0.8298417990350859,25.672072887420654,16.512763023376465,1.7621772289276123,1.4497535228729248,1.5546806340693993,14.568383058180595,9.370659631906289,0.8227058544816088,156,90
1,"[25.77400134 99.88681189 99.56251181 14.1064     94.         36.3196
 47.4128     30.174       1.        ]","[25.38046667 98.93050909 99.6556     14.1064     94.         36.3196
 47.4128     30.174       1.        ]",[36.4032 86.519  88.315  14.1064 94.     36.3196 47.4128 30.174   1.    ],[37.8472 87.8865 84.398  14.1064 94.     36.3196 47.4128 30.174   1.    ],[0.97929796 0.83672282 0.58       0.89715998],[0.97929796 0.78060123 0.58       0.87972126],[[0.97750805 0.40406656 0.55       0.82986832]],[0.97750805 0.39757704 0.57       0.82463099],112.21827763754686,112.6879575757576,147.46280000000002,151.4563,0.4696799382107315,34.77484242424242,35.244522362453154,-3.993499999999983,0.0041854138924476095,0.30859413172755457,0.3140711397860625,-0.026367341602825257,2.8699705600738525,0.06067061424255371,0.9795782566070557,1.164442539215088,47.30412895772013,2.929802229394626,0.06193544398657563,1.1887182380388297,78,90
2,"[ 7.9248538  85.04458375 99.45957978 33.9837      2.         40.0496
 48.8073     16.5239      0.        ]","[ 7.2291     84.97263636 99.6556     33.9837      2.         40.0496
 48.8073     16.5239      0.        ]",[ 2.051  80.0165 58.151  33.9837  2.     40.0496 48.8073 16.5239  0.    ],[ 2.051  80.033  55.302  33.9837  2.     40.0496 48.8073 16.5239  0.    ],[0.24460139 0.67273074 0.69       0.67051342],[0.24460139 0.67273074 0.69       0.50063438],[0.28154726 0.41487447 0.77       0.33779432],[0.28154726 0.41487447 0.77       0.33779432],89.4369902689827,88.61716363636361,129.89979999999997,132.7323,-0.8198266326190833,41.28263636363636,40.46280973101727,-2.8325000000000387,-0.009166527520139554,0.4658537315980652,0.45241694302687224,-0.021339945137694733,2.5833587646484375,0.2013390064239502,0.41667699813842773,0.2402935028076172,12.830890598559819,6.199907305154864,0.4832016341757883,0.5766901074001385,48,11
3,"[65.99298853 98.69594286 98.7982982  26.0421     57.         58.1118
 33.1356     76.3667      1.        ]","[12.19723333 84.97263636 99.6556     26.0421     57.         58.1118
 33.1356     76.3667      1.        ]",[29.987  98.6484 79.263  26.0421 57.     58.1118 33.1356 76.3667  1.    ],[39.056  85.4264 79.263  26.0421 57.     58.1118 33.1356 76.3667  1.    ],[0.92880416 0.80191667 0.8        0.84873264],[0.95748345 0.8588263  0.94       0.86098966],[0.95529042 0.64106251 0.87       0.83766086],[0.95529042 0.56753713 0.91       0.77979406],142.45664746871643,101.52689696969696,126.0335,148.3245,-40.92975049901946,24.50660303030304,-16.423147468716422,-22.290999999999997,-0.2873137282555218,0.24138040028562677,-0.11528523070376871,-0.15028535407164695,24.339788913726807,0.4181404113769531,0.7205588817596436,1.2881841659545898,58.20960675284866,33.779042254378616,0.5803001280836783,1.787756973876687,72,90
4,"[ 2.31761694 85.0155646  49.94710944 53.6935     54.         31.0044
 20.1123     60.7999      0.        ]","[ 7.21316667 84.97263636 99.6556     53.6935     54.         31.0044
 20.1123     60.7999      0.        ]",[ 4.368  92.554  87.6182 53.6935 54.     31.0044 20.1123 60.7999  0.    ],[20.671  40.506  78.6977 53.6935 54.     31.0044 20.1123 60.7999  0.    ],[0.70784753 0.89038853 0.51       0.75512013],[0.69437644 0.95417088 0.29       0.80704477],[0.70784753 0.91706117 0.31       0.64542186],[0.6278324  0.79574931 0.2        0.60169548],113.66144289160309,68.89143030303035,70.50229999999999,147.7738,-44.77001258857274,1.6108696969696439,-43.159142891603096,-77.2715,-0.39388918044326704,0.023382729751494014,-0.3797166549501154,-0.5229039247823363,2.4413182735443115,0.3382408618927002,0.9296698570251465,0.1638956069946289,7.2176917356566115,2.626005624573323,0.3638290080470482,0.17629441866500759,78,6
5,"[7.00095008e-02 8.47864616e+01 5.22163712e+01 5.41224000e+01
 6.90000000e+01 7.91696000e+01 1.38032000e+01 8.74703000e+01
 0.00000000e+00]","[ 8.24503333 79.98768182 52.39567576 54.1224     69.         79.1696
 13.8032     87.4703      0.        ]",[23.     66.53   80.3945 54.1224 69.     79.1696 13.8032 87.4703  0.    ],[20.671  40.506  79.263  54.1224 69.     79.1696 13.8032 87.4703  0.    ],[0.20168837 0.89675832 0.68       0.80067885],[0.18324566 0.85774281 0.62       0.85717564],[0.14400586 0.83921047 0.47       0.76300033],[0.14400586 0.82386895 0.32       0.75418277],108.94477673476638,121.7392757575758,121.95309999999995,146.7796,12.794499022809418,0.21382424242415254,13.008323265233571,-24.82650000000004,0.11744022436209599,0.0017564113232441858,0.1194029090252141,-0.16914135206799882,2.4401731491088867,0.1591930389404297,0.7746968269348145,0.11541223526000977,15.32839102356733,3.149842705260249,0.20549075897250926,0.1489772918222123,72,3
6,"[ 1.05225092 99.84181541 99.24824825 89.1943     23.         16.2121
 95.1509     96.1753      1.        ]","[ 1.1813     79.98467273 99.6556     89.1943     23.         16.2121
 95.1509     96.1753      1.        ]",[ 5.0716 89.0054 99.8665 89.1943 23.     16.2121 95.1509 96.1753  1.    ],[ 4.0076 80.     84.2345 89.1943 23.     16.2121 95.1509 96.1753  1.    ],[0.47206001 0.64723399 0.51       0.91347893],[0.47206001 0.45454174 0.54       0.88747442],[0.47206001 0.45454174 0.54       0.85901447],[0.2661296  0.24861314 0.52       0.81462746],12.767887261394094,32.346727272727264,27.005399999999952,50.5788,19.57884001133317,-5.3413272727273124,14.237512738605858,-23.57340000000005,1.5334439919855154,-0.16512728560427767,1.115103262358482,-0.46607274193931153,2.38981032371521,0.19293928146362305,1.7600314617156982,13.835094451904297,12.386333698282105,1.3578225024373123,0.10962263212928233,7.860708602571054,114,1002
7,"[ 7.1151501  91.76713139 99.82305871 23.9853     77.         75.1159
  5.5359     17.8671      1.        ]","[ 6.2291     98.93050909 99.6556     23.9853     77.         75.1159
  5.5359     17.8671      1.        ]",[23.6095 88.7964 91.0354 23.9853 77.     75.1159  5.5359 17.8671  1.    ],[24.366  84.9625 98.9249 23.9853 77.     75.1159  5.5359 17.8671  1.    ],[0.14739383 0.86778518 0.77       0.84506155],[0.1269654  0.92970915 0.72       0.84506155],[0.12207462 0.58204044 0.73       0.7841109 ],[0.12207462 0.79453467 0.74       0.79089693],91.53966000652838,83.65769090909095,119.79239999999999,116.49330000000003,-7.881969097437434,36.13470909090904,28.252739993471607,3.299099999999953,-0.08610441743912214,0.4319352912833307,0.3086393372168598,0.028320083644295013,2.458200454711914,0.36533403396606445,0.8973698616027832,1.1946296691894531,6.728637975569104,2.739339217746122,0.40711645175328826,1.3312567318181794,66,72
8,"[ 4.28758318 99.85886071 88.14246407 32.4927     59.         53.1908
  1.0534     21.3766      1.        ]","[ 6.2052     98.93050909 99.6556     32.4927     59.         53.1908
  1.0534     21.3766      1.        ]","[ 41.5571  98.5648 100.      32.4927  59.      53.1908   1.0534  21.3766
   1.    ]","[ 25.2691  96.5503 100.      32.4927  59.      53.1908   1.0534  21.3766
   1.    ]",[0.15122177 0.87965115 0.8        0.90486432],[0.12443095 0.94141821 0.83       0.90187806],[0.13051946 0.84693196 0.85       0.86964841],[0.14643111 0.87018707 0.87       0.87585238],83.79355839763912,75.1263909090909,110.49959999999999,96.22609999999997,-8.667167488548216,35.373209090909086,26.70604160236087,14.273500000000013,-0.10343477057530491,0.4708493069195028,0.3187123463074378,0.14833293669804778,2.3497707843780518,0.12961721420288086,7.109096050262451,9.814880847930908,18.12853947547521,0.3305301782061734,0.01823258727782918,1.3806088395118203,1002,1002
9,"[ 5.28545022 41.94199944 98.8024025  33.3693     56.         10.979
 14.1026     94.1385      1.        ]","[ 5.22113333 44.98467273 99.6556     33.3693     56.         10.979
 14.1026     94.1385      1.        ]",[16.013  76.289  83.789  33.3693 56.     10.979  14.1026 94.1385  1.    ],[26.671  40.506  79.263  33.3693 56.     10.979  14.1026 94.1385  1.    ],[0.85974141 0.84049094 0.8        0.83383418],[0.85851777 0.83970549 0.81       0.83100724],[0.44284899 0.57748429 0.91       0.84782904],[0.46540982 0.38311127 0.74       0.88156908],131.1717482850886,127.21156060606057,122.56569999999999,173.53269999999998,-3.9601876790280244,-4.64586060606058,-8.606048285088605,-50.966999999999985,-0.03019085840360193,-0.03652074217096935,-0.06560900801889309,-0.2937025701784159,25.27477526664734,13.305265426635742,0.688652753829956,0.36322927474975586,1.8996069943895968,36.70177041488787,19.320717665961897,0.5274490993169619,72,17
