cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
25.5899,84.4417,11.9756,20.8096,81.0,27.0925,62.0472,25.6558,0.0,True,False,False,False
75.1705,72.4055,80.7784,95.9624,67.0,50.5352,76.9351,5.4622,1.0,True,False,True,False
43.1081,69.5271,27.7697,78.7833,24.0,57.9363,95.7025,37.6868,1.0,True,False,False,True
20.134,40.4649,16.5636,58.7764,99.0,4.7882,16.0098,46.4248,1.0,True,False,True,True
86.2336,91.1734,77.1083,77.3821,35.0,32.5119,74.6892,96.2222,1.0,False,False,False,True
11.4995,78.7284,40.5712,51.9918,15.0,12.163,56.005,61.0359,0.0,True,True,False,False
81.5375,32.4729,44.9946,32.9795,84.0,29.8551,67.308,19.9987,1.0,True,False,False,True
28.0353,83.5255,59.0214,86.2949,58.0,85.8615,30.1243,89.0665,0.0,False,False,True,False
79.4999,59.0941,87.2583,60.9852,23.0,0.4091,85.1506,72.6365,1.0,True,False,True,True
77.8702,25.7306,57.3368,9.7162,7.0,26.3965,34.6516,9.8162,1.0,True,False,False,False
50.3463,51.8198,51.8939,61.083,53.0,58.957,55.8312,97.6872,0.0,False,False,False,True
4.9353,73.4019,45.6804,91.8963,11.0,35.3691,14.7586,90.484,0.0,False,True,True,True
24.6005,21.1251,18.34,61.4884,27.0,99.6893,41.4918,51.6719,0.0,False,False,True,True
11.9691,54.3897,58.2175,86.5923,13.0,73.5122,27.3372,78.8791,0.0,False,True,True,True
87.9059,16.7501,80.371,84.0623,63.0,75.2107,0.4031,64.997,1.0,False,False,True,False
69.1739,74.9195,45.0388,89.0212,71.0,63.9587,52.4036,24.7606,0.0,True,True,False,False
68.617,54.9426,75.7263,88.5168,67.0,33.9299,8.1328,13.1854,0.0,False,True,False,False
79.815,23.9125,31.7788,81.0365,99.0,93.6382,79.5019,45.9747,1.0,False,False,False,False
89.3199,44.042,62.6186,35.3375,76.0,8.2254,65.2413,82.7825,1.0,True,False,False,False
24.2402,24.1728,84.685,40.6126,49.0,90.435,57.8777,56.5959,1.0,True,True,True,True
75.6486,14.9367,23.0507,85.9657,35.0,95.353,16.5195,0.716,1.0,False,False,False,False
52.1607,68.9762,78.5872,29.0191,91.0,34.1249,36.8029,31.3371,0.0,True,True,True,False
19.9085,60.0776,18.1889,38.2468,80.0,68.8999,64.459,7.8299,1.0,True,False,False,True
75.8331,12.534,80.4038,16.6938,62.0,84.3551,59.7556,15.3853,1.0,True,False,False,False
15.368,63.2866,60.2786,62.6245,57.0,39.0371,78.2358,12.1221,0.0,True,True,False,False
5.9451,68.8325,88.3617,16.9375,76.0,20.3423,68.5333,19.8826,0.0,True,False,False,True
24.8226,66.0019,25.6864,56.968,69.0,50.2061,78.605,65.4216,0.0,False,True,False,False
9.731,49.452,78.5821,77.3394,7.0,53.5704,49.8194,18.293,0.0,True,False,False,False
76.6658,86.5326,56.9845,81.1896,99.0,19.1177,4.7406,87.4515,1.0,False,True,True,True
34.1726,36.7539,10.2901,38.539,24.0,25.5777,65.5991,66.9246,0.0,False,True,False,False
34.3026,52.1779,70.9671,88.5006,95.0,81.752,30.3017,15.0761,0.0,True,True,True,False
69.5353,87.0425,51.5765,50.5477,85.0,44.0296,45.7309,15.7798,1.0,True,False,True,True
47.0879,57.2736,75.9341,44.1028,22.0,72.4988,2.7799,99.0706,1.0,False,False,True,True
37.9006,87.5872,28.5576,46.0087,25.0,62.2693,61.5348,45.8146,0.0,True,True,False,False
61.782,20.9439,88.2258,56.6526,25.0,13.7058,84.7546,22.0229,0.0,False,True,False,False
65.52,72.1006,45.517,72.702,54.0,64.1437,46.5061,25.3391,0.0,False,True,False,True
69.0244,51.5547,47.9153,61.6227,60.0,54.6271,45.8854,9.2108,1.0,True,True,False,True
11.2023,46.6341,87.947,35.7006,0.0,63.5598,63.7068,40.7807,1.0,False,False,True,True
27.1763,25.9714,22.5604,45.3258,53.0,53.3248,71.3152,92.5302,1.0,True,False,True,False
40.579,98.6151,44.0068,85.3794,23.0,80.7767,82.9386,56.3395,0.0,False,True,True,False
32.9974,87.1207,22.9912,40.1196,12.0,30.8435,67.3489,69.2148,1.0,True,False,True,True
33.6097,10.0353,99.6556,69.7786,27.0,40.6977,20.9055,24.737,0.0,False,True,False,False
8.1079,58.2995,26.3547,95.6195,60.0,28.2301,80.153,8.6693,0.0,False,False,False,False
55.6143,25.7786,51.53,80.3283,80.0,4.3462,91.584,97.6008,1.0,False,False,False,True
98.5788,2.113,24.9896,33.3693,56.0,10.979,14.1026,94.1385,1.0,False,False,False,False
39.0013,88.2682,25.3843,99.3464,83.0,56.4241,36.4735,20.425,0.0,True,True,False,True
62.9265,68.9457,20.5555,43.0586,83.0,55.1668,33.6955,54.3743,1.0,True,False,True,True
6.9801,12.1762,98.4246,38.5783,67.0,52.4452,17.0837,92.6295,1.0,True,False,False,True
14.9078,63.7973,31.2792,58.1534,34.0,54.4683,39.1255,98.0827,0.0,False,False,True,False
1.2245,65.4631,32.2456,49.6003,82.0,58.563,62.5003,45.4905,1.0,True,True,False,True
5.0778,75.0811,38.7994,32.4452,41.0,35.7685,32.7398,38.607,0.0,True,True,False,True
3.3484,99.3412,51.1562,57.5707,32.0,70.067,43.971,79.3428,0.0,True,True,False,False
85.8341,29.4566,90.3449,30.0367,26.0,52.76,18.7689,96.662,1.0,False,False,False,True
35.0321,39.1771,17.3208,55.421,20.0,34.3615,46.7333,76.577,0.0,False,False,False,False
51.6897,90.8773,82.5221,54.4592,46.0,12.7199,70.6452,32.3741,1.0,True,True,True,True
47.7267,55.079,50.4329,31.3976,60.0,44.6921,30.7359,12.9838,0.0,True,True,False,False
72.6772,80.802,66.3604,59.2346,31.0,77.5366,80.2404,71.9837,1.0,True,True,True,True
34.7838,35.5099,83.9389,77.3376,80.0,69.1972,96.7528,12.9862,1.0,True,False,False,True
64.6854,93.9462,56.2195,67.8541,65.0,71.5749,16.7207,90.6924,1.0,True,False,True,True
43.0118,9.9326,85.2832,16.5395,87.0,43.4863,86.3021,53.4963,1.0,False,False,False,True
33.6896,91.1553,18.9555,78.0683,51.0,19.4961,27.772,94.3799,1.0,True,False,True,True
76.4064,33.2719,91.355,27.4681,48.0,25.1546,16.6284,46.8414,1.0,True,False,False,True
14.0648,92.8376,33.0136,85.0192,84.0,81.8645,49.6909,53.854,0.0,True,True,False,True
78.3266,32.9338,79.6977,53.6935,54.0,31.0044,20.1123,60.7999,0.0,False,False,False,True
17.1552,44.4987,92.36,13.0936,21.0,22.7342,3.6821,8.9668,1.0,True,False,False,True
71.6445,53.2948,30.3567,95.9187,88.0,49.7131,67.2932,94.5175,1.0,True,False,True,True
89.6614,59.2126,69.8427,59.2369,66.0,46.3455,13.0392,91.8717,0.0,False,False,False,False
8.9868,79.1739,46.3701,68.44,76.0,14.7732,29.5136,21.9202,1.0,True,True,True,True
85.5571,21.4818,56.3126,59.1769,76.0,55.7196,76.0446,79.184,1.0,False,False,False,True
89.9407,30.7772,69.3504,67.3289,83.0,84.4001,5.2508,73.8576,1.0,False,False,True,False
7.1742,94.7747,89.0009,54.0476,49.0,84.1291,64.7841,5.703,1.0,True,False,True,True
85.8748,32.7086,58.2219,34.1747,35.0,48.3047,59.3234,27.5983,0.0,False,False,False,True
1.1317,88.6005,70.9674,60.3758,46.0,73.4505,82.9409,9.6558,1.0,True,True,True,True
63.7751,42.6613,44.9802,32.9166,30.0,16.8914,78.0713,64.3379,0.0,False,True,False,False
46.213,30.1809,94.8329,57.5514,73.0,29.5537,17.6515,57.9269,1.0,True,False,True,True
64.6561,68.9781,82.9255,42.6201,85.0,40.3172,47.8115,19.412,1.0,True,True,True,True
77.5923,72.9124,85.4654,8.2603,51.0,59.1087,92.5267,90.2461,1.0,True,False,False,False
2.5505,76.6584,92.0996,15.1039,31.0,34.849,36.8396,23.3911,0.0,True,False,False,False
6.8913,53.5865,37.2428,45.9972,59.0,26.5403,26.498,54.0864,0.0,True,True,False,False
3.8123,86.4524,86.2598,77.1327,45.0,31.4196,75.5068,20.9573,1.0,True,True,True,True
82.8905,42.8331,97.8392,63.4259,15.0,45.1167,75.7811,44.3708,1.0,True,False,False,True
67.9696,75.8774,39.8189,26.0421,57.0,58.1118,33.1356,76.3667,1.0,True,True,False,True
50.3761,97.5722,32.8698,84.0545,41.0,9.9975,7.0489,58.5678,0.0,False,True,False,False
47.6912,66.7682,89.7461,15.5613,25.0,59.9059,65.9835,66.2006,1.0,True,False,True,True
15.1847,47.8082,60.842,72.9447,10.0,84.8854,3.7153,69.0962,1.0,False,False,True,True
73.6508,77.6781,44.9011,97.7381,64.0,34.236,83.2641,54.4083,1.0,True,True,False,True
64.889,99.7331,82.5719,67.6984,71.0,94.118,80.4623,29.2232,1.0,False,False,True,False
12.138,63.8907,91.6251,83.6274,81.0,67.3113,82.3444,44.9777,0.0,True,True,False,True
41.6355,5.4497,12.7719,25.6364,12.0,46.0944,6.9833,90.1323,1.0,False,False,False,False
35.2964,53.7831,32.8179,53.8349,72.0,94.7544,51.1915,43.1613,0.0,False,True,False,False
31.9005,34.0673,78.3942,21.4825,94.0,75.6751,29.8989,81.0106,1.0,True,False,False,True
33.9864,91.1673,63.3102,93.4972,90.0,94.3365,82.09,28.5142,1.0,False,False,True,True
91.6022,45.1474,65.855,56.0392,36.0,84.9083,21.6894,79.7016,0.0,False,False,False,False
77.9895,30.1406,14.7401,59.323,67.0,33.4449,39.3117,69.464,1.0,True,False,False,True
20.6779,32.069,89.9465,92.4107,67.0,64.3948,89.4133,34.5285,0.0,True,False,False,False
8.1538,76.9892,14.8818,75.2322,23.0,2.5332,72.6739,7.2905,0.0,False,False,False,True
11.5231,97.3351,54.5597,57.1098,95.0,55.764,10.2629,27.3348,0.0,False,False,True,False
22.9995,27.2166,17.7714,39.5491,33.0,62.1476,61.457,74.9462,0.0,False,True,False,False
10.7813,69.914,10.9627,14.0044,79.0,64.4788,49.7968,57.503,1.0,True,False,True,True
7.178,25.6102,95.8703,49.9316,46.0,30.4916,50.6817,13.71,0.0,True,True,False,False
16.0189,97.4246,23.0213,93.3528,54.0,68.899,5.3681,57.8561,1.0,False,False,True,True
27.8786,51.6248,17.2419,53.1009,85.0,85.4562,12.4957,70.3953,1.0,False,False,True,False
73.2132,62.4344,32.5804,57.7431,62.0,73.7715,15.6153,18.0227,1.0,True,False,False,True
31.4432,79.3182,65.77,16.8945,95.0,23.7921,68.4129,52.6736,1.0,True,True,True,True
26.9649,53.1939,74.3161,25.2618,20.0,56.4754,77.5957,86.7252,0.0,True,False,False,True
51.7177,90.4753,97.2046,42.1691,76.0,14.3367,61.563,60.6466,1.0,True,True,True,True
21.7037,32.1866,62.5943,65.7713,94.0,32.8778,66.6337,51.1391,0.0,True,True,True,True
20.5063,77.0443,43.5507,36.9165,96.0,6.0835,79.8003,42.2211,0.0,True,True,False,False
54.8829,49.4885,98.8474,99.4037,7.0,70.5353,53.8568,49.9606,0.0,False,True,True,True
85.0625,52.5772,67.1959,28.5735,28.0,22.8538,52.8106,36.5219,1.0,True,False,False,True
27.6334,51.7597,94.0617,30.6108,84.0,94.2928,75.2803,16.2898,1.0,False,False,False,True
11.8424,80.7377,62.4811,75.3266,79.0,21.3788,70.8748,56.7934,0.0,True,False,False,True
37.2356,90.9536,46.3761,87.9029,65.0,74.2759,6.0055,91.2793,1.0,False,True,True,True
80.7585,23.0431,48.3582,69.2729,72.0,82.2158,43.156,76.6803,0.0,False,True,False,False
19.3295,70.5222,90.2858,35.8536,81.0,56.513,63.7438,38.5923,0.0,False,True,True,True
4.4998,42.8669,90.1444,96.5711,16.0,20.3634,46.3978,90.8966,1.0,True,True,True,True
68.7555,74.76,11.01,30.2121,98.0,84.5586,26.054,80.9919,1.0,False,False,False,False
15.324,18.8121,81.9126,76.8132,38.0,60.5472,35.8833,45.9849,1.0,True,False,True,True
24.9857,58.9784,68.252,42.1144,68.0,39.9672,0.4581,30.6165,1.0,False,True,True,True
35.8401,32.3326,81.8884,87.8054,97.0,71.857,11.9124,63.2976,0.0,False,True,False,True
63.8872,22.1087,64.8587,66.1879,20.0,41.4245,58.2705,36.4055,1.0,True,False,True,False
