cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
15.249,69.13210000000001,98.4759,47.5789,78.0,40.0711,77.4101,53.2349,0.0,True,True,False,False
15.249,99.25,82.74400000000001,31.4483,82.0,4.1353,29.0124,75.2349,0.0,True,True,False,True
45.9487,42.1041,82.976,55.5832,70.0,52.7543,59.0778,14.5384,1.0,True,False,True,True
16.1245,94.5959,82.976,54.3073,47.0,41.8471,27.4295,63.7486,1.0,True,False,True,True
4.742999999999999,100.0,100.0,71.0079,86.0,71.6081,6.0699,47.5072,0.0,False,False,True,True
7.4975,37.4702,84.09230000000001,70.1467,85.0,63.797,56.6518,41.608,1.0,True,True,True,True
18.47600000000001,98.1925,63.6009,35.5858,89.0,31.4358,88.8059,15.01,1.0,True,False,True,True
11.022399999999998,63.64250000000002,97.85600000000002,85.2057,47.0,38.8494,86.7224,22.8551,0.0,True,False,False,False
29.587700000000027,89.54840000000003,67.74090000000001,61.2271,66.0,92.9079,10.657,41.414,1.0,False,True,False,True
13.4966,85.74499999999999,95.33119999999998,26.5669,100.0,83.1226,18.4308,88.1734,1.0,True,False,True,True
33.164,77.882,77.86,25.5557,48.0,5.025,66.393,19.4015,1.0,True,False,True,True
14.3735,60.0625,82.976,68.7607,94.0,35.1072,46.7054,57.0139,1.0,True,True,True,True
12.6265,88.9759,99.6911,93.4924,39.0,16.5651,49.3659,41.1829,0.0,True,True,True,False
27.097999999999992,100.0,52.124,33.8933,60.0,92.4483,48.2574,44.1308,0.0,False,True,False,False
40.6622,100.0,98.84800000000008,67.6385,86.0,60.9346,23.8036,48.4106,0.0,True,False,True,False
33.6268,37.6637,94.9129,84.0419,37.0,48.3194,15.8531,47.8819,1.0,True,False,True,True
33.164,81.915,60.14,65.4357,56.0,8.6406,87.8614,44.8167,1.0,True,True,True,True
42.4259,98.19249999999994,98.84800000000008,73.1689,70.0,46.0867,41.6846,38.9561,0.0,True,True,False,False
47.5559,49.3524,49.0457,62.0463,46.0,10.8123,44.6007,34.8029,1.0,True,False,True,True
13.478000000000009,100.0,100.0,83.5925,93.0,48.5624,45.6136,59.732,0.0,True,False,True,True
0.0,100.0,68.20069999999998,10.3298,79.0,69.7088,60.4312,98.1691,0.0,False,False,False,False
15.249,100.0,93.88800000000002,96.0808,17.0,53.5539,14.6023,75.7435,0.0,False,False,False,False
15.249,100.0,98.55490000000002,71.3723,26.0,21.3701,54.0402,70.6991,0.0,False,True,True,False
15.249,100.0,88.13459999999999,7.8811,90.0,60.9449,40.3172,29.6776,1.0,True,False,False,False
47.7416,56.871500000000005,82.976,31.5709,24.0,12.1378,19.2008,32.6802,1.0,True,True,False,True
15.249,99.25,80.68200000000002,43.2349,70.0,16.4163,46.4928,89.4698,0.0,False,True,True,True
17.1758,100.0,98.21009999999995,81.3137,41.0,16.2426,96.0676,32.3835,1.0,True,False,False,True
38.4036,86.70249999999999,86.94400000000002,69.5933,55.0,46.8921,6.5136,31.9197,1.0,True,True,True,True
34.656,98.19250000000002,92.89600000000002,70.0709,19.0,68.665,31.1381,3.1529,1.0,True,False,False,False
15.249,42.382,81.984,48.9076,19.0,12.9341,82.8212,21.5517,1.0,True,True,True,True
100.0,96.629,99.1524,86.4467,43.0,98.4294,76.3577,52.802,0.0,False,False,False,True
14.880500000000008,89.2532,98.8126,84.057,54.0,24.0526,67.005,45.8561,0.0,True,True,False,False
48.2956,47.1758,96.1731,77.0502,83.0,75.3979,36.2007,93.8284,1.0,False,False,True,True
0.3654999999999972,100.0,93.88800000000002,41.5923,91.0,34.2682,62.3209,4.3615,0.0,True,False,False,False
42.3174,100.0,98.84800000000008,91.6582,82.0,62.5729,79.4447,32.69,0.0,True,True,False,True
38.8607,37.024,91.8543,95.2806,96.0,51.8587,73.1857,68.3035,1.0,True,True,True,True
14.137499999999989,65.0355,95.87200000000004,82.4897,63.0,48.8224,77.1187,87.0277,1.0,True,True,True,True
11.279999999999989,55.743,96.53810000000004,16.7713,32.0,79.513,22.451,44.3956,0.0,False,False,False,False
41.0887,94.3765,94.198,49.2239,64.0,1.9955,56.6409,68.6518,1.0,True,True,True,True
16.575300000000002,99.15000000000002,86.42,45.5261,9.0,1.3625,4.1905,24.6189,0.0,False,True,False,False
17.0,97.8452,97.85600000000004,61.7801,50.0,54.0379,83.2858,11.6924,1.0,True,True,True,True
17.0,48.764,81.984,72.9781,51.0,44.9528,59.5541,13.8406,1.0,True,False,True,True
12.6225,64.1875,84.96000000000001,84.5553,83.0,32.886,78.5856,26.7536,1.0,True,True,True,True
36.99749999999999,100.0,85.95200000000001,76.9641,46.0,89.8844,39.5796,24.2013,0.0,False,False,False,False
0.0,48.2013,87.48999999999998,77.5512,69.0,24.1679,60.3196,42.4382,1.0,True,True,True,True
13.6216,100.0,98.18999999999988,67.8137,60.0,30.1032,75.9922,28.1804,0.0,True,False,False,True
15.581499999999998,74.8922,57.008500000000005,32.5931,92.0,42.0311,10.9103,58.3086,0.0,False,True,True,False
2.9919999999999973,100.0,54.855500000000006,44.4605,79.0,9.6314,95.6794,90.5034,0.0,False,False,False,False
9.3012,99.0731,74.29540000000001,16.2958,58.0,80.0893,34.2289,33.8796,1.0,True,False,True,True
15.249,100.0,83.968,52.6749,88.0,17.3867,18.6083,13.6968,0.0,True,True,True,False
15.555799999999998,83.83,83.968,52.2324,58.0,31.4257,13.2083,42.4059,0.0,False,True,True,False
16.99499999999999,100.0,79.18920000000004,90.8916,18.0,59.7321,79.1992,66.1823,0.0,True,True,False,False
14.511900000000004,85.77380000000001,84.27999999999999,31.6843,25.0,70.8553,77.9707,41.3213,1.0,True,True,True,True
13.478000000000002,100.0,92.369,62.9713,23.0,7.9494,92.3627,49.6069,1.0,True,True,True,True
36.0841,100.0,62.95750000000001,77.5005,81.0,87.6824,65.6743,75.5475,0.0,True,True,False,True
5.469800000000001,97.4123,98.84800000000008,51.2156,78.0,29.8738,84.7113,86.0627,0.0,True,True,True,True
5.174200000000001,100.0,70.492,79.5253,21.0,62.415,25.6867,57.641,0.0,True,True,True,True
35.7989,99.33790000000006,98.10510000000004,88.7543,41.0,65.4972,81.5528,82.2578,0.0,True,True,False,False
17.140099999999997,100.0,78.82150000000003,80.7308,73.0,78.5453,78.4516,63.7495,0.0,True,True,False,True
2.9919999999999973,100.0,92.89600000000002,58.1764,51.0,22.9053,97.7922,67.7417,0.0,True,True,False,False
